url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Red-B.ome.zarr,1382197449.6,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5504
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Blue-A.ome.zarr,1402280400.0,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5507
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Yellow-A.ome.zarr,1452302774.4,1.35 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5537
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate9-Red-B.ome.zarr,1437781977.6,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5467
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Green-B.ome.zarr,1203159770.3999999,1.12 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5555
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate9-Green-A.ome.zarr,1400079782.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5469
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Yellow-B.ome.zarr,1399656326.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5548
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Green-A.ome.zarr,1377198115.1999998,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5522
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Yellow-B.ome.zarr,1371945782.4,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5502
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Green-B.ome.zarr,1355553043.1999998,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5544
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Green-B.ome.zarr,1414137388.8000002,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5482
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Green-B.ome.zarr,1381551264.0,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5487
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Blue-A.ome.zarr,1386558528.0,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5479
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate10-Blue-A.ome.zarr,1387933468.8000002,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5395
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Blue-A.ome.zarr,2132618170.8000002,1.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5610
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Blue-A.ome.zarr,1350665520.0,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5520
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-Green-B.ome.zarr,1292838768.0,1.20 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5455
